machine_id,industry,component_type,machining_operation,workpiece_material,cycle,timestamp,spindle_speed_rpm,spindle_current_a,torque_nm,vibration_x,vibration_y,vibration_z,temperature_c,coolant_pressure_bar,cutting_force_n,acoustic_emission,tool_wear_percent,tool_age_hours,rul_hours,anomaly_score,failure_probability,health_score,failure,status,maintenance_recommendation
AUTO-CNC-001,Automotive Manufacturing,Engine Block,Boring,Aluminum Alloy,0,2025-01-01 00:00:00.000000000,3744.259,26.479,58.29,0.6514,0.5008,0.7033,59.612,4.837,491.405,27.052,0.311,0.0,882.109,0.14297,0.21817,86.494,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,849,2025-02-07 21:04:35.226429544,4347.551,23.182,49.052,4.0847,3.6913,4.525,58.123,4.678,434.519,45.838,72.433,909.076,531.684,0.57452,0.74685,48.676,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,850,2025-02-07 22:08:49.967567859,4385.93,25.263,50.031,4.0189,3.6757,4.0189,56.204,4.874,443.95,42.724,70.528,910.147,544.656,0.54511,0.65999,51.438,0,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,851,2025-02-07 23:13:04.708706175,4382.031,24.966,49.853,4.3921,3.6989,4.5386,57.088,4.937,450.223,49.58,72.175,911.218,530.466,0.61413,0.75859,47.684,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,852,2025-02-08 00:17:19.449844489,4372.526,24.643,51.01,4.0434,3.895,4.2049,56.636,4.665,450.93,44.416,72.672,912.289,523.717,0.54458,0.69225,48.859,0,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,853,2025-02-08 01:21:34.190982804,4382.689,24.89,51.675,4.0304,3.9841,4.5589,57.302,4.858,463.164,46.089,73.378,913.359,492.623,0.60028,0.80023,46.915,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,854,2025-02-08 02:25:48.932121120,4362.881,24.432,50.291,4.1272,3.797,4.2338,56.67,4.886,442.869,47.095,71.837,914.43,539.006,0.58136,0.71927,52.187,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,855,2025-02-08 03:30:03.673259435,4411.243,25.039,51.766,3.8307,3.8546,4.3515,57.518,4.736,460.565,44.246,71.454,915.501,522.198,0.59474,0.75126,50.327,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,856,2025-02-08 04:34:18.414397750,4334.702,24.936,49.54,4.156,3.8043,4.4225,57.335,4.718,444.829,44.738,73.684,916.572,522.198,0.61023,0.74647,47.276,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,857,2025-02-08 05:38:33.155536065,4438.038,25.14,53.156,4.0801,3.7264,4.3463,56.573,4.879,475.966,45.628,73.419,917.643,517.004,0.59592,0.77106,47.599,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,858,2025-02-08 06:42:47.896674380,4262.028,25.329,50.299,4.3347,3.9888,4.71,57.986,4.731,446.2,46.213,76.315,918.713,484.186,0.62387,0.81432,45.384,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,859,2025-02-08 07:47:02.637812696,4359.288,25.18,50.164,4.2368,3.824,4.5999,57.499,4.811,443.701,47.805,74.246,919.784,501.241,0.59352,0.76388,46.656,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,860,2025-02-08 08:51:17.378951011,4364.028,25.109,52.513,4.3406,3.8459,4.4648,57.382,4.76,469.059,45.995,74.804,920.855,489.186,0.62178,0.74155,46.813,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,861,2025-02-08 09:55:32.120089326,4401.724,25.004,50.352,4.2568,3.7946,4.5188,58.033,4.923,453.221,42.776,73.109,921.926,506.598,0.57793,0.7557,47.698,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,862,2025-02-08 10:59:46.861227641,4361.725,25.908,53.216,4.2981,3.9095,4.627,57.338,4.57,466.948,44.753,75.456,922.996,486.945,0.61339,0.81217,45.55,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,863,2025-02-08 12:04:01.602365955,4495.289,24.366,51.258,4.1403,3.8679,4.6674,58.15,4.741,445.772,46.425,74.111,924.067,498.804,0.61016,0.75324,47.742,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,864,2025-02-08 13:08:16.343504271,4323.701,25.467,51.06,4.3164,3.9379,4.7812,58.821,4.647,453.015,48.843,76.491,925.138,476.173,0.62229,0.83536,45.132,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,865,2025-02-08 14:12:31.084642587,4443.546,25.823,50.489,4.6081,4.0776,4.695,57.259,4.86,454.401,49.457,76.07,926.209,487.761,0.62284,0.80365,45.333,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,866,2025-02-08 15:16:45.825780901,4411.841,24.361,52.879,4.4763,3.888,4.7131,57.386,4.818,463.736,50.704,76.028,927.279,473.817,0.62193,0.83634,43.774,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,867,2025-02-08 16:21:00.566919216,4359.058,26.479,50.713,4.5219,3.9475,4.859,58.684,4.855,441.557,47.236,76.386,928.35,461.848,0.6176,0.84191,44.479,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,868,2025-02-08 17:25:15.308057531,4450.173,24.623,48.912,4.2803,4.125,4.6683,58.393,4.806,428.973,51.067,76.899,929.421,479.972,0.60601,0.78842,46.436,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,869,2025-02-08 18:29:30.049195847,4391.468,26.122,53.035,4.2884,4.0657,4.4643,58.52,4.715,470.184,47.002,76.043,930.492,478.878,0.62275,0.83394,46.018,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,870,2025-02-08 19:33:44.790334162,4438.143,25.204,50.026,4.3296,4.1094,4.5031,58.841,4.768,445.881,43.749,75.293,931.562,492.256,0.61109,0.78934,48.368,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,871,2025-02-08 20:37:59.531472477,4388.361,25.085,52.312,4.3221,4.0522,4.6468,57.353,4.749,472.133,49.804,75.846,932.633,469.591,0.59819,0.8183,45.281,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,872,2025-02-08 21:42:14.272610792,4399.964,24.846,54.057,4.2409,3.9534,4.6382,57.254,4.774,473.681,44.468,75.976,933.704,480.678,0.64315,0.80683,44.692,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,873,2025-02-08 22:46:29.013749107,4525.483,24.571,50.438,4.462,4.1594,4.9033,58.71,4.711,449.66,46.964,76.956,934.775,466.717,0.63333,0.84526,44.248,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,874,2025-02-08 23:50:43.754887422,4490.423,25.089,49.987,4.4512,4.0721,4.5888,58.921,4.819,436.716,47.072,76.063,935.845,484.872,0.60749,0.78039,46.997,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,875,2025-02-09 00:54:58.496025738,4392.894,25.742,52.61,4.5067,4.2055,4.8934,57.377,4.679,460.129,46.664,77.383,936.916,475.879,0.63767,0.83,44.368,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,876,2025-02-09 01:59:13.237164053,4420.757,25.956,50.217,4.4797,4.1022,4.6014,56.509,4.82,450.963,45.132,77.063,937.987,498.051,0.6081,0.8276,43.041,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,877,2025-02-09 03:03:27.978302368,4430.596,25.687,51.682,4.491,4.2172,5.0778,57.054,4.88,458.067,48.009,77.424,939.058,457.94,0.61532,0.86648,43.827,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,878,2025-02-09 04:07:42.719440683,4421.888,25.88,51.777,4.6061,4.195,4.9865,58.274,4.934,459.889,48.462,78.046,940.129,439.917,0.63985,0.87613,40.763,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,879,2025-02-09 05:11:57.460578998,4476.646,25.131,51.786,4.5944,4.0786,5.0319,57.468,4.775,446.535,46.77,77.786,941.199,471.077,0.63441,0.85492,43.067,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,880,2025-02-09 06:16:12.201717313,4511.283,25.39,52.707,4.4454,4.1772,4.8064,58.128,4.833,464.769,47.663,76.966,942.27,473.105,0.63494,0.8691,44.189,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,881,2025-02-09 07:20:26.942855628,4439.863,24.909,52.804,4.668,4.2208,4.9443,58.545,4.7,467.233,47.064,77.678,943.341,468.689,0.63276,0.82898,43.549,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,882,2025-02-09 08:24:41.683993943,4489.201,26.111,52.657,4.711,4.4264,5.0516,58.196,4.722,474.445,48.472,79.798,944.412,440.649,0.66112,0.87407,40.247,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,883,2025-02-09 09:28:56.425132258,4446.378,25.806,52.79,4.6222,4.1829,4.8683,59.138,4.733,471.842,49.428,78.499,945.482,446.019,0.63393,0.85082,43.438,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,884,2025-02-09 10:33:11.166270574,4387.274,25.26,51.971,4.4197,3.8934,4.8938,58.272,4.721,455.005,47.647,76.419,946.553,469.123,0.58319,0.84349,42.619,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,885,2025-02-09 11:37:25.907408889,4518.867,25.686,50.752,4.9522,4.3729,5.2178,56.373,4.719,457.198,52.898,81.622,947.624,406.56,0.65679,0.91287,39.959,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,886,2025-02-09 12:41:40.648547204,4439.033,25.933,50.728,4.578,4.3248,4.9909,58.341,4.674,452.202,47.729,79.298,948.695,454.325,0.64958,0.86912,42.456,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,887,2025-02-09 13:45:55.389685519,4454.057,25.638,53.079,4.8574,4.4335,5.021,57.39,4.733,465.747,51.094,81.813,949.765,408.176,0.65646,0.87473,40.447,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,888,2025-02-09 14:50:10.130823834,4466.339,25.851,50.381,4.7818,4.2473,5.24,58.461,4.913,453.431,48.543,79.794,950.836,419.947,0.66009,0.89749,41.675,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,889,2025-02-09 15:54:24.871962149,4463.792,25.532,55.116,4.585,4.3313,5.2485,58.563,4.793,490.585,48.824,80.245,951.907,430.412,0.67149,0.91447,40.233,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,890,2025-02-09 16:58:39.613100465,4420.0,25.427,48.307,4.8495,4.4587,5.0255,58.269,4.829,426.121,47.068,81.288,952.978,417.394,0.64439,0.90878,42.649,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,891,2025-02-09 18:02:54.354238779,4452.074,26.485,54.563,4.6264,4.329,5.2978,58.053,4.717,486.593,49.128,80.207,954.048,423.822,0.66305,0.91199,38.834,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,892,2025-02-09 19:07:09.095377095,4415.295,25.209,52.407,4.7529,4.3336,5.2762,58.338,4.753,466.839,50.464,81.091,955.119,426.303,0.64681,0.91919,38.468,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,893,2025-02-09 20:11:23.836515409,4442.019,25.287,55.024,4.8283,4.419,5.2492,59.423,4.745,485.103,52.433,81.707,956.19,402.172,0.63166,0.92541,39.629,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,894,2025-02-09 21:15:38.577653725,4404.995,25.509,51.614,4.8557,4.5737,5.2764,58.2,4.798,471.353,49.13,81.149,957.261,409.973,0.67352,0.87366,40.215,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,895,2025-02-09 22:19:53.318792040,4416.919,25.649,52.895,4.8582,4.4258,5.2713,58.037,4.711,467.744,49.887,81.283,958.331,419.051,0.68515,0.88465,40.037,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,896,2025-02-09 23:24:08.059930355,4437.562,25.171,51.049,4.8628,4.479,5.1082,57.359,4.683,456.262,50.084,81.249,959.402,419.418,0.66728,0.87946,42.406,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,897,2025-02-10 00:28:22.801068670,4446.914,25.856,53.842,4.9752,4.3391,5.3898,58.003,4.547,469.769,49.742,82.097,960.473,400.442,0.6774,0.96239,36.998,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,898,2025-02-10 01:32:37.542206985,4441.108,26.102,52.239,4.867,4.6296,5.3968,57.81,4.809,472.756,48.471,82.335,961.544,390.093,0.6585,0.90392,39.152,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,899,2025-02-10 02:36:52.283345300,4380.918,25.663,52.171,5.0554,4.6195,5.4928,59.306,4.812,471.137,48.57,83.87,962.615,368.635,0.70449,0.97148,39.541,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,900,2025-02-10 03:41:07.024483616,4437.655,24.696,51.956,4.7966,4.6492,5.3273,59.055,4.646,460.731,48.108,82.371,963.685,397.683,0.70866,0.93126,39.521,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,901,2025-02-10 04:45:21.765621931,4531.021,25.61,49.537,5.1173,4.6161,5.5931,58.09,4.793,451.192,50.76,83.729,964.756,372.776,0.68992,0.94217,37.575,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,902,2025-02-10 05:49:36.506760246,4462.5,26.507,52.159,4.8416,4.6609,5.4348,57.886,4.8,461.136,52.554,83.144,965.827,380.718,0.6696,0.94029,38.751,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,903,2025-02-10 06:53:51.247898561,4470.309,25.273,51.861,4.7793,4.5563,5.3494,57.311,4.733,462.923,51.088,82.47,966.898,380.9,0.66038,0.9222,41.892,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,904,2025-02-10 07:58:05.989036876,4422.823,25.379,51.69,5.0542,4.8555,5.4136,57.761,4.601,461.472,50.953,83.617,967.968,378.042,0.69935,0.92541,38.301,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,905,2025-02-10 09:02:20.730175191,4471.176,25.846,51.864,4.8904,4.5422,5.4936,59.057,4.695,462.342,45.624,83.685,969.039,381.057,0.72395,0.9301,38.474,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,906,2025-02-10 10:06:35.471313507,4480.381,25.809,50.681,5.1744,4.5226,5.1694,58.767,4.735,446.015,49.771,82.643,970.11,396.315,0.67261,0.92044,40.326,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,907,2025-02-10 11:10:50.212451821,4495.958,25.612,51.35,5.165,4.5994,5.5476,57.207,4.692,452.678,48.546,84.332,971.181,371.083,0.67448,0.94881,38.278,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,908,2025-02-10 12:15:04.953590137,4471.147,25.722,52.79,5.1282,4.7636,5.4584,59.046,4.678,471.344,50.432,83.931,972.251,375.974,0.65375,0.93707,38.488,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,909,2025-02-10 13:19:19.694728452,4463.075,26.663,49.405,5.2673,4.6602,5.4404,59.254,4.791,443.627,53.128,83.895,973.322,368.174,0.6865,0.92581,38.478,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,910,2025-02-10 14:23:34.435866767,4401.162,25.646,51.764,4.9606,4.5119,5.1012,57.345,4.84,461.343,51.301,83.061,974.393,390.103,0.65301,0.90835,41.389,1,AT_RISK,Schedule CNC inspection and tool maintenance
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,911,2025-02-10 15:27:49.177005082,4486.629,24.939,50.642,5.1341,4.7235,5.5474,58.53,4.799,449.63,49.274,84.294,975.464,370.907,0.65385,0.93801,39.127,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,912,2025-02-10 16:32:03.918143397,4421.394,26.465,54.851,5.1536,4.5895,5.341,58.566,4.673,486.19,52.042,84.015,976.534,363.015,0.66608,0.93412,38.131,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,913,2025-02-10 17:36:18.659281712,4472.925,25.948,52.415,5.2387,4.7087,5.5624,58.746,4.816,469.174,49.316,85.191,977.605,339.671,0.70957,0.92927,39.655,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,914,2025-02-10 18:40:33.400420028,4394.567,25.733,52.391,5.1707,4.69,5.595,58.896,4.729,463.468,51.343,84.644,978.676,371.386,0.67789,0.94607,37.72,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,915,2025-02-10 19:44:48.141558342,4463.876,26.336,52.809,5.1332,4.6657,5.7571,58.894,4.689,471.763,46.505,85.504,979.747,330.433,0.73497,0.94998,35.564,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,916,2025-02-10 20:49:02.882696658,4377.351,25.9,53.993,4.9665,4.9188,5.5511,57.827,4.673,482.675,51.171,85.637,980.817,348.643,0.68224,0.95762,37.938,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,917,2025-02-10 21:53:17.623834973,4409.446,26.019,52.701,5.3483,5.1316,5.7578,58.877,4.755,468.622,49.718,88.166,981.888,313.504,0.7067,0.95793,33.294,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,918,2025-02-10 22:57:32.364973288,4418.486,25.591,51.735,5.3136,5.0624,5.535,58.243,4.54,451.174,52.398,86.297,982.959,343.511,0.69491,0.93688,37.563,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,919,2025-02-11 00:01:47.106111603,4383.419,25.234,51.202,5.1603,4.887,5.569,57.537,4.769,464.431,50.655,85.379,984.03,364.551,0.70679,0.96859,36.002,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,920,2025-02-11 01:06:01.847249918,4367.122,26.697,52.532,5.3581,4.898,5.8835,56.437,4.897,473.571,49.024,87.415,985.101,314.3,0.70823,0.96718,37.283,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,921,2025-02-11 02:10:16.588388233,4512.721,25.988,50.561,5.2298,4.8496,5.9338,58.726,4.646,462.588,50.337,86.424,986.171,312.554,0.70428,0.93333,39.551,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,922,2025-02-11 03:14:31.329526548,4454.412,25.218,52.048,5.1741,4.7089,5.5369,57.137,4.641,460.342,50.182,84.195,987.242,365.16,0.67841,0.93256,38.178,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,923,2025-02-11 04:18:46.070664864,4528.268,26.912,52.512,5.2699,4.9059,5.7854,58.712,4.772,463.539,52.837,86.607,988.313,319.929,0.7215,0.97756,35.523,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,924,2025-02-11 05:23:00.811803179,4476.62,26.837,52.647,5.4674,5.0744,5.7069,61.157,4.702,460.659,48.934,88.618,989.384,298.992,0.72077,0.98274,36.696,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,925,2025-02-11 06:27:15.552941494,4440.276,25.925,53.547,5.0694,4.9179,5.7851,57.104,4.824,479.236,55.416,86.793,990.454,315.008,0.71462,0.97323,34.945,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,926,2025-02-11 07:31:30.294079809,4401.019,26.611,52.625,5.3964,4.9477,5.8251,58.587,4.728,468.466,50.199,87.077,991.525,321.275,0.7379,0.9617,35.392,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,927,2025-02-11 08:35:45.035218124,4351.649,25.863,53.282,5.467,4.9933,6.0536,58.491,4.758,478.693,53.06,88.526,992.596,293.617,0.74011,0.96126,33.615,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,928,2025-02-11 09:39:59.776356439,4406.812,26.211,52.322,5.3774,4.9172,5.8419,58.91,4.808,459.946,51.671,86.762,993.667,321.309,0.71008,0.95926,36.103,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,929,2025-02-11 10:44:14.517494754,4406.41,25.933,53.114,5.3856,4.9719,5.8608,58.832,4.807,470.054,53.925,88.654,994.737,302.718,0.73396,0.98015,35.292,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,930,2025-02-11 11:48:29.258633069,4505.206,25.782,51.115,5.6964,5.0259,5.9899,58.495,4.723,461.656,52.503,88.185,995.808,304.244,0.72886,0.98458,35.17,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,931,2025-02-11 12:52:43.999771385,4518.42,25.394,53.185,5.2868,5.1843,6.1143,58.783,4.825,474.373,52.711,88.7,996.879,289.972,0.72425,0.97783,34.543,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,932,2025-02-11 13:56:58.740909700,4534.893,26.709,53.76,5.5881,5.0313,6.0697,58.633,4.753,483.341,50.221,90.035,997.95,263.213,0.72643,0.98077,34.223,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,933,2025-02-11 15:01:13.482048015,4513.032,26.428,51.024,5.6032,5.2867,6.0286,59.1,4.692,453.194,51.789,89.236,999.02,273.098,0.73936,0.97571,35.448,1,CRITICAL,Immediate inspection; consider stopping machine
AUTO-CNC-036,Automotive Manufacturing,Crankshaft,Grinding,Aluminum Alloy,934,2025-02-11 16:05:28.223186330,4508.736,26.027,53.206,5.8568,5.4132,6.0464,59.065,4.726,476.42,54.47,91.372,1000.091,264.309,0.73688,0.97863,32.324,1,CRITICAL,Immediate inspection; consider stopping machine
