machine_id,cycle,timestamp,spindle_speed_rpm,torque_nm,motor_current_a,vibration_x,vibration_y,vibration_z,temperature_c,cutting_force_n,acoustic_emission,tool_wear_percent,tool_age_hours,rul_hours,anomaly_score,failure_probability,health_score,failure,status
CNC-027,976,2025-02-04 08:37:19.357531502,2816.924,63.16,33.054,11.7533,10.8297,12.7348,80.409,714.605,85.988,100.0,824.622,20.278,0.86068,0.99115,5.607,1,CRITICAL
CNC-027,977,2025-02-04 09:28:00.996217497,2691.962,63.541,32.683,11.2878,10.4767,12.6483,79.96,710.591,89.342,100.0,825.467,19.433,0.89926,0.99074,5.764,1,CRITICAL
CNC-027,978,2025-02-04 10:18:42.634903493,2907.227,63.959,33.254,11.2707,10.4239,12.7495,79.938,729.854,87.35,100.0,826.312,18.588,0.92587,0.99121,5.484,1,CRITICAL
CNC-027,979,2025-02-04 11:09:24.273589488,2859.205,62.725,32.484,11.3856,10.3219,12.6841,82.462,690.376,84.355,100.0,827.157,17.743,0.93889,0.99106,5.785,1,CRITICAL
CNC-027,980,2025-02-04 12:00:05.912275484,2731.6,69.682,33.261,11.3768,10.4393,13.0419,80.741,771.258,82.317,100.0,828.002,16.898,0.9345,0.9918,5.145,1,CRITICAL
CNC-027,981,2025-02-04 12:50:47.550961479,2800.499,68.476,33.629,11.2117,10.6356,12.3736,78.764,776.904,86.395,100.0,828.847,16.053,0.92099,0.99056,5.179,1,CRITICAL
CNC-027,982,2025-02-04 13:41:29.189647475,2699.761,62.804,31.996,11.2656,10.3784,12.6478,80.502,704.558,84.178,100.0,829.691,15.208,0.8993,0.99046,5.948,1,CRITICAL
CNC-027,983,2025-02-04 14:32:10.828333470,2657.684,62.948,32.788,11.5958,10.4201,12.506,82.005,687.546,84.694,100.0,830.536,14.363,0.96877,0.99084,5.764,1,CRITICAL
CNC-027,984,2025-02-04 15:22:52.467019466,2713.101,63.375,30.998,11.2646,10.3864,12.5655,81.922,696.669,88.253,100.0,831.381,13.518,0.96375,0.98997,6.176,1,CRITICAL
CNC-027,985,2025-02-04 16:13:34.105705461,2604.469,65.89,32.961,11.1818,10.0064,13.0367,81.674,729.589,85.147,100.0,832.226,12.673,0.96,0.99178,5.435,1,CRITICAL
CNC-027,986,2025-02-04 17:04:15.744391456,2848.832,65.404,33.447,11.5252,10.3837,12.2738,80.621,711.103,89.116,100.0,833.071,11.829,0.98003,0.99056,5.541,1,CRITICAL
CNC-027,987,2025-02-04 17:54:57.383077452,2584.54,68.913,34.078,11.5649,10.5246,12.6274,80.538,759.015,88.152,100.0,833.916,10.984,0.92266,0.99149,5.049,1,CRITICAL
CNC-027,988,2025-02-04 18:45:39.021763447,2826.761,65.566,32.886,11.482,10.5011,12.9081,81.355,724.355,85.89,100.0,834.761,10.139,0.90567,0.99149,5.516,1,CRITICAL
CNC-027,989,2025-02-04 19:36:20.660449442,2790.004,60.316,31.905,11.1373,10.9347,12.9162,78.891,672.448,83.061,100.0,835.606,9.294,0.90719,0.99066,6.267,1,CRITICAL
CNC-027,990,2025-02-04 20:27:02.299135438,2608.848,66.224,33.94,11.4921,10.4671,12.5037,79.962,725.144,87.853,100.0,836.451,8.449,0.93318,0.99113,5.349,1,CRITICAL
CNC-027,991,2025-02-04 21:17:43.937821433,2712.462,64.226,32.776,11.266,10.6443,12.5882,79.39,711.099,80.151,100.0,837.296,7.604,0.90849,0.9906,5.777,1,CRITICAL
CNC-027,992,2025-02-04 22:08:25.576507428,2733.546,64.065,31.891,11.3288,10.5419,12.5162,81.725,717.546,83.478,100.0,838.14,6.759,0.89792,0.99034,5.821,1,CRITICAL
CNC-027,993,2025-02-04 22:59:07.215193424,2557.316,63.147,33.064,11.6378,10.6558,12.8735,82.407,703.45,85.279,100.0,838.985,5.914,0.93596,0.99166,5.541,1,CRITICAL
CNC-027,994,2025-02-04 23:49:48.853879419,2584.884,70.346,34.287,11.4976,10.4875,12.661,81.205,767.008,79.915,100.0,839.83,5.069,0.97401,0.99173,4.898,1,CRITICAL
CNC-027,995,2025-02-05 00:40:30.492565415,2645.265,64.153,32.652,11.4776,10.5457,12.7358,78.384,716.71,85.39,100.0,840.675,4.224,0.90768,0.99065,5.828,1,CRITICAL
CNC-027,996,2025-02-05 01:31:12.131251410,2568.268,61.13,32.185,11.1332,10.3311,12.6383,80.766,685.852,83.396,100.0,841.52,3.38,0.93901,0.99058,6.004,1,CRITICAL
CNC-027,997,2025-02-05 02:21:53.769937406,2731.249,66.234,32.817,11.2435,10.3715,12.9212,79.826,728.653,87.443,100.0,842.365,2.535,0.95271,0.99127,5.603,1,CRITICAL
CNC-027,998,2025-02-05 03:12:35.408623401,2749.267,69.908,33.438,11.5347,10.5874,13.0759,80.415,771.125,83.978,100.0,843.21,1.69,0.93126,0.9919,5.119,1,CRITICAL
CNC-027,999,2025-02-05 04:03:17.047309397,2596.208,66.395,33.247,11.2319,10.5747,12.787,80.947,743.633,87.923,100.0,844.055,0.845,0.93053,0.99141,5.33,1,CRITICAL
CNC-028,0,2025-01-01 00:00:00.000000000,3789.432,65.969,23.261,1.4712,0.9649,1.4732,65.288,673.029,41.898,2.478,0.0,897.086,0.32314,0.44719,67.327,0,AT_RISK
CNC-028,1,2025-01-01 00:53:49.510756405,3905.087,71.803,24.514,1.6708,0.9731,1.5621,64.927,717.593,37.892,3.445,0.897,896.189,0.38568,0.47258,65.438,0,AT_RISK
CNC-028,2,2025-01-01 01:47:39.021512811,3704.978,73.899,23.062,1.4051,0.8581,1.4749,66.511,743.336,40.783,2.203,1.794,895.292,0.31141,0.44798,66.896,0,AT_RISK
CNC-028,3,2025-01-01 02:41:28.532269216,3784.724,67.5,22.998,1.1903,0.6078,1.4365,65.485,678.335,35.328,1.707,2.691,894.395,0.3481,0.43874,67.926,0,AT_RISK
CNC-028,4,2025-01-01 03:35:18.043025622,3692.972,70.462,25.254,1.4974,0.9507,1.2881,67.161,722.293,36.327,4.447,3.588,893.498,0.31498,0.48357,64.862,0,AT_RISK
CNC-028,5,2025-01-01 04:29:07.553782027,3666.574,68.989,23.704,1.5117,0.9588,1.6867,67.095,685.689,36.538,1.906,4.485,892.601,0.30964,0.4683,66.112,0,AT_RISK
CNC-028,6,2025-01-01 05:22:57.064538433,3800.555,66.562,22.545,1.2544,1.3023,1.36,65.713,651.62,37.759,3.475,5.383,891.704,0.32827,0.43813,67.825,0,AT_RISK
CNC-028,7,2025-01-01 06:16:46.575294839,3748.086,66.719,21.623,1.1833,1.0221,1.7273,65.138,662.862,37.467,1.075,6.28,890.807,0.3363,0.42906,68.434,0,AT_RISK
CNC-028,8,2025-01-01 07:10:36.086051244,3819.555,68.284,23.395,1.2314,0.9446,1.3851,65.248,686.08,40.361,3.322,7.177,889.91,0.30461,0.44874,67.054,0,AT_RISK
CNC-028,9,2025-01-01 08:04:25.596807650,3783.054,67.144,22.674,1.3031,0.9017,1.3492,64.841,677.28,34.014,1.159,8.074,889.013,0.29065,0.42481,68.84,0,AT_RISK
CNC-028,10,2025-01-01 08:58:15.107564055,3596.884,68.102,22.123,1.2725,0.8719,1.4677,65.63,692.396,33.695,3.091,8.971,888.115,0.32077,0.43521,67.707,0,AT_RISK
CNC-028,11,2025-01-01 09:52:04.618320461,3887.047,71.746,23.701,1.0021,0.6422,1.3572,63.531,708.727,38.958,2.591,9.868,887.218,0.31124,0.44134,67.452,0,AT_RISK
CNC-028,12,2025-01-01 10:45:54.129076867,3794.583,68.012,23.145,1.232,0.574,1.2646,65.651,687.774,34.193,3.663,10.765,886.321,0.30587,0.44263,67.39,0,AT_RISK
CNC-028,13,2025-01-01 11:39:43.639833272,3787.774,67.128,21.894,1.6378,0.8463,1.2483,64.591,686.811,38.33,1.778,11.662,885.424,0.30973,0.41113,69.444,0,AT_RISK
CNC-028,14,2025-01-01 12:33:33.150589678,3683.61,67.047,23.078,1.6225,0.8741,1.3361,66.904,675.025,41.594,2.391,12.559,884.527,0.32087,0.44395,67.625,0,AT_RISK
CNC-028,15,2025-01-01 13:27:22.661346083,3566.998,66.879,22.945,1.2554,0.7351,1.2753,64.818,670.993,34.729,0.236,13.456,883.63,0.3389,0.42054,69.355,0,AT_RISK
CNC-028,16,2025-01-01 14:21:12.172102489,3788.108,66.286,21.87,1.4855,0.5925,1.3642,66.561,654.68,39.504,2.033,14.353,882.733,0.33815,0.42526,68.785,0,AT_RISK
CNC-028,17,2025-01-01 15:15:01.682858894,3959.844,71.433,24.353,0.8979,0.8276,1.7456,64.745,698.005,41.438,3.533,15.25,881.836,0.35192,0.47898,65.067,0,AT_RISK
CNC-028,18,2025-01-01 16:08:51.193615300,3725.186,66.462,21.662,1.1316,0.7382,1.1655,66.572,661.84,41.314,2.106,16.148,880.939,0.28058,0.41326,69.51,0,AT_RISK
CNC-028,19,2025-01-01 17:02:40.704371706,3795.809,65.658,22.501,1.5482,0.8847,1.4529,67.659,659.83,37.05,1.596,17.045,880.042,0.34123,0.44062,67.979,0,AT_RISK
CNC-028,20,2025-01-01 17:56:30.215128111,3680.707,66.35,22.858,0.9509,0.5898,1.1352,65.435,668.308,37.425,1.751,17.942,879.145,0.30716,0.42229,69.081,0,AT_RISK
CNC-028,21,2025-01-01 18:50:19.725884517,3890.91,62.63,21.24,0.9571,1.1299,1.5587,64.982,629.191,35.695,0.0,18.839,878.248,0.32465,0.40991,70.014,0,HEALTHY
CNC-028,22,2025-01-01 19:44:09.236640922,3703.227,69.376,23.187,1.7273,1.1522,1.486,64.967,693.704,38.581,3.221,19.736,877.35,0.32697,0.44909,66.925,0,AT_RISK
CNC-028,23,2025-01-01 20:37:58.747397328,3764.082,64.087,22.145,1.2714,0.6862,1.237,65.257,637.583,34.577,0.0,20.633,876.453,0.32123,0.4082,70.305,0,HEALTHY
CNC-028,24,2025-01-01 21:31:48.258153734,3764.569,68.056,21.308,1.3235,0.5567,1.3697,66.508,685.241,37.444,3.318,21.53,875.556,0.27706,0.42364,68.398,0,AT_RISK
CNC-028,25,2025-01-01 22:25:37.768910139,3620.604,69.709,23.392,1.3329,0.8847,1.5493,65.308,696.966,36.822,1.998,22.427,874.659,0.34214,0.45048,67.04,0,AT_RISK
CNC-028,26,2025-01-01 23:19:27.279666545,3843.456,66.98,21.708,0.9418,0.9724,1.5173,64.991,658.743,37.297,3.639,23.324,873.762,0.30344,0.43189,67.94,0,AT_RISK
CNC-028,27,2025-01-02 00:13:16.790422950,3609.071,68.071,23.969,1.3625,0.8058,1.5065,65.527,697.911,38.154,2.898,24.221,872.865,0.37101,0.46183,66.289,0,AT_RISK
CNC-028,28,2025-01-02 01:07:06.301179356,3739.257,66.606,23.759,1.3302,0.8209,1.5329,65.033,659.213,36.189,2.033,25.118,871.968,0.31118,0.45395,67.107,0,AT_RISK
CNC-028,29,2025-01-02 02:00:55.811935761,3766.281,69.178,23.261,1.4384,0.9358,1.3148,68.04,700.353,35.494,3.917,26.016,871.071,0.35117,0.45743,66.465,0,AT_RISK
CNC-028,30,2025-01-02 02:54:45.322692167,3773.813,70.036,21.986,0.9392,0.5971,1.2252,65.95,706.272,32.748,0.504,26.913,870.174,0.29013,0.41053,69.646,0,AT_RISK
CNC-028,31,2025-01-02 03:48:34.833448573,3748.502,71.563,22.839,1.4012,0.936,1.0321,66.512,708.439,42.021,1.528,27.81,869.277,0.27909,0.42024,69.065,0,AT_RISK
CNC-028,32,2025-01-02 04:42:24.344204978,3685.848,66.956,22.669,0.8792,0.8765,1.4933,66.487,687.491,41.266,3.702,28.707,868.38,0.31534,0.45051,66.799,0,AT_RISK
CNC-028,33,2025-01-02 05:36:13.854961384,3679.431,68.781,21.434,1.1518,0.9362,1.3291,64.28,686.955,33.666,2.38,29.604,867.482,0.31906,0.41026,69.297,0,AT_RISK
CNC-028,34,2025-01-02 06:30:03.365717789,3545.327,67.259,25.09,1.1994,1.0354,1.8772,66.839,671.436,38.79,5.559,30.501,866.585,0.34052,0.51431,62.893,0,AT_RISK
CNC-028,35,2025-01-02 07:23:52.876474195,3701.611,68.214,22.534,1.1752,0.673,1.3639,65.476,689.08,31.045,2.179,31.398,865.688,0.31819,0.43097,68.222,0,AT_RISK
CNC-028,36,2025-01-02 08:17:42.387230601,3804.658,68.0,22.443,0.9991,1.0102,1.3895,64.567,683.084,36.46,1.045,32.295,864.791,0.32994,0.42189,68.945,0,AT_RISK
CNC-028,37,2025-01-02 09:11:31.897987006,3782.056,63.532,21.614,0.7543,0.8161,1.081,66.873,634.723,37.566,2.417,33.192,863.894,0.23959,0.41122,69.798,0,AT_RISK
CNC-028,38,2025-01-02 10:05:21.408743412,3714.341,66.342,22.332,1.1691,0.5156,1.4267,64.232,666.03,31.801,0.927,34.089,862.997,0.30029,0.42025,69.133,0,AT_RISK
CNC-028,39,2025-01-02 10:59:10.919499817,3730.836,66.619,23.802,1.2046,0.8489,1.4744,66.254,665.36,39.426,5.111,34.986,862.1,0.32739,0.47162,65.561,0,AT_RISK
CNC-028,40,2025-01-02 11:53:00.430256223,3750.016,68.326,22.035,1.4065,0.7073,1.0773,65.21,692.978,34.156,0.0,35.883,861.203,0.27911,0.39896,70.557,0,HEALTHY
CNC-028,41,2025-01-02 12:46:49.941012628,3805.369,63.999,22.75,1.1657,0.6256,1.333,65.493,648.936,32.994,3.527,36.781,860.306,0.31479,0.43908,67.801,0,AT_RISK
CNC-028,42,2025-01-02 13:40:39.451769034,3757.565,68.839,22.059,1.2089,1.0962,1.196,66.636,683.442,41.61,1.577,37.678,859.409,0.27979,0.41794,69.21,0,AT_RISK
CNC-028,43,2025-01-02 14:34:28.962525440,3765.47,68.128,22.623,1.1724,0.9565,1.6349,67.384,691.661,38.384,1.88,38.575,858.512,0.32697,0.45145,67.001,0,AT_RISK
CNC-028,44,2025-01-02 15:28:18.473281845,3802.813,67.301,23.225,1.0601,0.586,1.3172,65.324,675.331,36.929,0.0,39.472,857.615,0.24534,0.42731,68.993,0,AT_RISK
CNC-028,45,2025-01-02 16:22:07.984038251,3772.855,65.949,21.618,1.2015,0.9596,1.4918,65.373,668.723,36.472,1.146,40.369,856.717,0.34806,0.41896,69.098,0,AT_RISK
CNC-028,46,2025-01-02 17:15:57.494794656,3593.95,66.4,22.637,1.0091,0.8936,1.3146,66.489,662.461,32.779,2.135,41.266,855.82,0.32554,0.43381,68.303,0,AT_RISK
CNC-028,47,2025-01-02 18:09:47.005551062,3700.282,62.431,23.323,1.215,0.9136,1.3412,64.281,637.1,40.39,2.594,42.163,854.923,0.24808,0.43824,68.099,0,AT_RISK
CNC-028,48,2025-01-02 19:03:36.516307468,3684.409,65.432,21.172,1.2144,1.0882,1.0418,65.3,640.992,31.597,1.606,43.06,854.026,0.29088,0.39339,70.883,0,HEALTHY
CNC-028,49,2025-01-02 19:57:26.027063873,3627.334,67.468,22.373,0.9156,0.8623,1.1907,64.718,675.437,36.849,2.601,43.957,853.129,0.28661,0.41945,68.956,0,AT_RISK
CNC-028,50,2025-01-02 20:51:15.537820279,3768.039,69.55,22.348,1.2366,0.8517,1.1707,65.152,703.688,31.217,3.643,44.854,852.232,0.2919,0.42484,68.292,0,AT_RISK
CNC-028,51,2025-01-02 21:45:05.048576684,3791.712,68.011,22.498,0.8467,0.9192,1.4388,63.955,690.848,42.789,0.09,45.751,851.335,0.29604,0.41807,69.25,0,AT_RISK
CNC-028,52,2025-01-02 22:38:54.559333090,3649.555,67.853,22.87,1.0371,0.6602,1.5141,65.409,669.757,33.036,2.159,46.648,850.438,0.33759,0.44258,67.625,0,AT_RISK
CNC-028,53,2025-01-02 23:32:44.070089495,3678.038,67.533,23.563,1.299,0.2999,1.1953,64.723,678.533,38.739,1.735,47.546,849.541,0.27955,0.43216,68.446,0,AT_RISK
CNC-028,54,2025-01-03 00:26:33.580845901,3627.209,70.126,23.05,1.152,1.3023,1.7836,68.201,687.127,40.015,4.023,48.443,848.644,0.35292,0.47853,65.061,0,AT_RISK
CNC-028,55,2025-01-03 01:20:23.091602307,3695.668,62.395,23.305,0.9868,0.7926,1.3043,66.556,641.712,36.742,3.061,49.34,847.747,0.32141,0.44747,67.539,0,AT_RISK
CNC-028,56,2025-01-03 02:14:12.602358712,3722.504,64.633,23.75,1.2395,1.1127,1.2776,65.124,638.676,36.807,1.85,50.237,846.849,0.37224,0.44089,68.163,0,AT_RISK
CNC-028,57,2025-01-03 03:08:02.113115118,3609.676,67.701,22.437,1.253,0.7959,1.5507,66.949,672.198,40.42,0.271,51.134,845.952,0.31891,0.43523,68.374,0,AT_RISK
CNC-028,58,2025-01-03 04:01:51.623871523,3598.664,68.345,23.213,1.0211,0.9052,1.4101,65.977,696.783,40.217,1.935,52.031,845.055,0.32808,0.44355,67.532,0,AT_RISK
CNC-028,59,2025-01-03 04:55:41.134627929,3709.096,67.197,22.946,0.7391,0.9784,0.9935,66.819,678.409,32.063,0.87,52.928,844.158,0.2747,0.41794,69.552,0,AT_RISK
CNC-028,60,2025-01-03 05:49:30.645384335,3537.984,66.316,22.109,1.2136,0.9659,1.483,64.95,684.449,38.613,0.237,53.825,843.261,0.31716,0.41936,69.167,0,AT_RISK
CNC-028,61,2025-01-03 06:43:20.156140740,3851.326,65.857,22.853,1.2483,0.5193,1.0231,63.813,649.685,37.669,2.991,54.722,842.364,0.29861,0.41644,69.323,0,AT_RISK
CNC-028,62,2025-01-03 07:37:09.666897146,3640.133,67.425,22.784,0.7513,0.7995,1.3237,65.23,682.553,41.596,3.282,55.619,841.467,0.3455,0.43688,67.754,0,AT_RISK
CNC-028,63,2025-01-03 08:30:59.177653551,3632.895,66.162,22.884,1.0982,0.5404,1.1256,65.065,667.93,43.139,2.134,56.516,840.57,0.27838,0.42258,68.992,0,AT_RISK
CNC-028,64,2025-01-03 09:24:48.688409957,3507.792,65.284,21.594,0.8761,0.8927,1.4119,65.2,642.56,39.192,2.231,57.414,839.673,0.27494,0.41931,69.084,0,AT_RISK
CNC-028,65,2025-01-03 10:18:38.199166363,3627.272,64.605,20.358,1.045,0.6897,1.3687,65.598,646.335,34.957,3.062,58.311,838.776,0.28845,0.40564,69.643,0,AT_RISK
CNC-028,66,2025-01-03 11:12:27.709922768,3651.492,67.584,22.655,1.0819,0.2412,0.8529,64.651,676.114,42.378,0.0,59.208,837.879,0.2822,0.39473,71.061,0,HEALTHY
CNC-028,67,2025-01-03 12:06:17.220679174,3750.159,68.204,22.942,1.1139,0.7961,1.3478,65.549,677.608,36.471,2.274,60.105,836.982,0.34406,0.43667,67.991,0,AT_RISK
CNC-028,68,2025-01-03 13:00:06.731435579,3645.71,64.868,23.749,1.2152,1.0487,1.3512,63.221,652.247,38.706,2.733,61.002,836.084,0.29981,0.44119,67.799,0,AT_RISK
CNC-028,69,2025-01-03 13:53:56.242191985,3593.987,66.35,22.728,0.6714,0.9472,1.457,64.367,668.293,34.11,1.895,61.899,835.187,0.30497,0.43243,68.256,0,AT_RISK
CNC-028,70,2025-01-03 14:47:45.752948390,3721.392,67.208,23.297,1.1226,1.0218,1.0796,63.489,665.396,37.901,1.254,62.796,834.29,0.32149,0.41575,69.572,0,AT_RISK
CNC-028,71,2025-01-03 15:41:35.263704796,3587.302,66.387,22.59,0.7358,0.9015,1.2423,62.153,679.588,40.72,1.566,63.693,833.393,0.3175,0.40998,69.578,0,AT_RISK
CNC-028,72,2025-01-03 16:35:24.774461202,3644.3,64.792,23.889,0.8849,0.9644,1.2837,67.5,639.211,32.98,2.043,64.59,832.496,0.34039,0.45353,67.476,0,AT_RISK
CNC-028,73,2025-01-03 17:29:14.285217607,3551.147,66.095,22.106,0.9848,0.7802,1.5808,63.19,670.057,42.841,1.184,65.487,831.599,0.326,0.42164,68.85,0,AT_RISK
CNC-028,74,2025-01-03 18:23:03.795974013,3740.685,67.019,23.954,1.0168,0.7333,1.5968,64.812,667.962,35.964,2.145,66.384,830.702,0.30472,0.45949,66.685,0,AT_RISK
CNC-028,75,2025-01-03 19:16:53.306730418,3664.307,67.488,22.288,0.8706,0.6449,1.2704,63.946,682.077,39.02,0.451,67.281,829.805,0.30141,0.40882,69.85,0,AT_RISK
CNC-028,76,2025-01-03 20:10:42.817486824,3679.617,64.45,22.309,1.1983,0.8002,1.2363,65.062,648.696,38.468,2.403,68.179,828.908,0.30334,0.42113,69.05,0,AT_RISK
CNC-028,77,2025-01-03 21:04:32.328243230,3650.938,65.981,21.554,0.8515,0.8786,1.0309,63.271,675.551,36.311,1.687,69.076,828.011,0.28751,0.39069,70.774,0,HEALTHY
CNC-028,78,2025-01-03 21:58:21.838999635,3653.482,66.871,23.485,0.9093,0.7061,1.1697,64.51,664.871,38.642,2.471,69.973,827.114,0.26952,0.43253,68.38,0,AT_RISK
CNC-028,79,2025-01-03 22:52:11.349756041,3683.302,65.583,23.065,0.8201,0.7853,1.1459,64.74,661.556,36.473,2.31,70.87,826.217,0.32171,0.42564,68.817,0,AT_RISK
CNC-028,80,2025-01-03 23:46:00.860512446,3551.845,64.347,23.196,0.9618,0.659,1.2279,65.262,642.481,36.379,2.855,71.767,825.319,0.3307,0.43611,68.219,0,AT_RISK
CNC-028,81,2025-01-04 00:39:50.371268852,3599.178,66.006,22.952,0.9933,0.6983,0.9292,64.99,655.726,41.126,1.921,72.664,824.422,0.30035,0.41283,69.782,0,AT_RISK
CNC-028,82,2025-01-04 01:33:39.882025257,3671.4,67.575,22.751,1.1343,0.6926,0.8057,64.956,675.439,34.147,2.453,73.561,823.525,0.32012,0.40658,69.969,0,AT_RISK
CNC-028,83,2025-01-04 02:27:29.392781663,3607.17,66.398,22.42,0.8046,1.0229,1.4478,63.808,671.298,37.575,2.211,74.458,822.628,0.31677,0.42699,68.457,0,AT_RISK
CNC-028,84,2025-01-04 03:21:18.903538069,3671.247,68.826,23.103,0.7131,0.8806,1.2532,65.279,696.2,35.568,0.24,75.355,821.731,0.30682,0.4235,69.057,0,AT_RISK
CNC-028,85,2025-01-04 04:15:08.414294474,3594.455,65.838,22.543,0.9478,0.7659,1.0317,65.054,645.919,37.34,2.341,76.252,820.834,0.33777,0.41429,69.601,0,AT_RISK
CNC-028,86,2025-01-04 05:08:57.925050880,3659.605,64.944,23.75,1.1129,0.9654,0.833,64.574,647.447,36.849,0.292,77.149,819.937,0.28695,0.40993,70.4,0,HEALTHY
CNC-028,87,2025-01-04 06:02:47.435807285,3618.894,69.472,24.071,0.8753,1.0199,1.1926,64.501,695.47,38.824,2.021,78.047,819.04,0.32863,0.43968,67.883,0,AT_RISK
CNC-028,88,2025-01-04 06:56:36.946563691,3671.382,61.961,22.161,0.759,0.9166,1.055,65.767,610.841,36.889,0.848,78.944,818.143,0.30631,0.40579,70.576,0,HEALTHY
CNC-028,89,2025-01-04 07:50:26.457320096,3610.231,64.447,23.436,0.9291,0.5703,1.5892,64.819,652.348,42.589,2.971,79.841,817.246,0.33011,0.45585,66.811,0,AT_RISK
CNC-028,90,2025-01-04 08:44:15.968076502,3584.592,66.715,22.392,0.8829,1.0125,1.0371,64.809,678.066,38.158,3.213,80.738,816.349,0.33244,0.41565,69.132,0,AT_RISK
CNC-028,91,2025-01-04 09:38:05.478832908,3596.825,61.905,21.601,0.639,0.6507,0.6407,63.959,629.88,37.239,2.987,81.635,815.451,0.22263,0.38184,71.582,0,HEALTHY
CNC-028,92,2025-01-04 10:31:54.989589313,3481.957,68.184,23.213,1.3119,0.8513,1.3752,64.285,687.498,42.178,2.189,82.532,814.554,0.31452,0.43639,67.926,0,AT_RISK
CNC-028,93,2025-01-04 11:25:44.500345719,3556.461,65.877,22.853,0.7411,0.6573,1.0056,64.543,650.255,36.592,3.313,83.429,813.657,0.26169,0.42,69.086,0,AT_RISK
CNC-028,94,2025-01-04 12:19:34.011102124,3594.217,68.064,23.917,1.0113,0.6598,1.4241,66.58,686.612,37.547,3.541,84.326,812.76,0.3579,0.46441,66.169,0,AT_RISK
CNC-028,95,2025-01-04 13:13:23.521858530,3676.49,66.588,23.169,0.9013,0.818,1.3695,62.315,673.925,34.146,3.166,85.223,811.863,0.31485,0.43243,68.003,0,AT_RISK
CNC-028,96,2025-01-04 14:07:13.032614936,3532.958,65.953,23.122,1.1152,0.7899,1.0733,65.178,638.265,40.582,1.346,86.12,810.966,0.2908,0.42006,69.524,0,AT_RISK
CNC-028,97,2025-01-04 15:01:02.543371341,3561.625,63.609,21.165,0.7644,0.7983,1.3723,63.694,642.333,39.067,2.205,87.017,810.069,0.31553,0.4055,69.835,0,AT_RISK
CNC-028,98,2025-01-04 15:54:52.054127747,3579.463,66.302,22.92,0.5673,0.5985,1.5126,65.531,660.717,39.797,1.463,87.914,809.172,0.34881,0.44033,67.949,0,AT_RISK
CNC-028,99,2025-01-04 16:48:41.564884152,3623.61,62.97,23.037,0.9284,0.7107,0.9604,61.957,648.014,29.657,0.319,88.812,808.275,0.26739,0.39616,70.992,0,HEALTHY
CNC-028,100,2025-01-04 17:42:31.075640558,3541.072,65.286,23.197,1.1013,1.1726,0.8853,62.5,666.822,38.49,2.204,89.709,807.378,0.31403,0.4058,70.032,0,HEALTHY
CNC-028,101,2025-01-04 18:36:20.586396964,3576.501,66.93,22.685,1.2885,0.7266,1.2331,66.391,658.605,35.821,3.417,90.606,806.481,0.29526,0.43636,67.991,0,AT_RISK
CNC-028,102,2025-01-04 19:30:10.097153369,3614.872,60.463,23.264,0.75,0.6986,1.237,64.294,601.873,35.827,0.715,91.503,805.584,0.32769,0.42339,69.58,0,AT_RISK
CNC-028,103,2025-01-04 20:23:59.607909775,3609.569,63.618,22.804,1.1254,0.9553,1.2971,65.243,635.682,36.748,3.543,92.4,804.686,0.30166,0.4372,68.008,0,AT_RISK
CNC-028,104,2025-01-04 21:17:49.118666180,3624.734,64.888,24.535,1.2747,0.6921,1.2477,65.7,645.682,36.55,3.791,93.297,803.789,0.37562,0.46229,66.624,0,AT_RISK
CNC-028,105,2025-01-04 22:11:38.629422586,3550.935,68.786,21.572,0.969,0.9566,1.0497,61.941,695.969,38.988,1.905,94.194,802.892,0.22122,0.38775,70.723,0,HEALTHY
CNC-028,106,2025-01-04 23:05:28.140178991,3592.429,67.502,21.529,0.7493,0.6118,0.7941,63.741,682.951,36.8,1.069,95.091,801.995,0.2654,0.37825,71.705,0,HEALTHY
CNC-028,107,2025-01-04 23:59:17.650935397,3547.355,64.621,22.509,0.5562,0.6878,0.8536,65.601,654.33,39.066,2.087,95.988,801.098,0.23655,0.40628,70.167,0,HEALTHY
CNC-028,108,2025-01-05 00:53:07.161691803,3403.81,61.578,22.763,0.6202,0.9673,0.9423,64.445,621.522,34.967,1.962,96.885,800.201,0.31408,0.40891,70.187,0,HEALTHY
CNC-028,109,2025-01-05 01:46:56.672448208,3574.395,65.744,22.782,0.892,0.6814,1.0388,64.074,659.598,35.481,1.612,97.782,799.304,0.26953,0.41065,69.841,0,AT_RISK
CNC-028,110,2025-01-05 02:40:46.183204614,3535.523,64.947,22.646,0.9436,0.7879,0.8202,63.439,663.828,34.177,2.453,98.679,798.407,0.30508,0.39995,70.368,0,HEALTHY
CNC-028,111,2025-01-05 03:34:35.693961019,3657.265,68.296,23.106,0.6595,0.8516,1.089,66.055,701.932,36.505,2.351,99.577,797.51,0.32167,0.42886,68.435,0,AT_RISK
CNC-028,112,2025-01-05 04:28:25.204717425,3508.636,64.297,22.142,0.5077,0.7363,1.1315,65.769,646.911,34.013,0.0,100.474,796.613,0.29361,0.40515,70.492,0,HEALTHY
CNC-028,113,2025-01-05 05:22:14.715473831,3547.325,65.191,23.55,0.5477,1.0709,0.969,64.68,658.166,35.275,1.633,101.371,795.716,0.28293,0.42044,69.392,0,AT_RISK
CNC-028,114,2025-01-05 06:16:04.226230236,3501.711,64.783,22.375,0.9978,1.0384,0.8479,64.587,642.339,40.303,0.0,102.268,794.818,0.29513,0.39044,71.511,0,HEALTHY
